"rank","property_id","address","latitude","longitude","price","currency","bedrooms","bathrooms","area_sqft","land_area_sqft","listing_agent_name","listing_broker_name","other_agents","redfin_estimate","estimate_mortgage","days_on_market","year_built","property_type","property_style","sold_date","status","mls_number","image_urls","description","input_url","property_url","listing_page_url"
"656","1926218","1883 Grand View Dr, Oakland, CA 94618","37.8554221","-122.2270964","1250000","USD","3","3.5","1854","1860","Andrew de Vries","Berkshire Hathaway-Franciscan","","1219261","","","1994","Townhouse","Contemporary","24-03-2021","Closed","421517316","https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_1_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_2_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_3_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_4_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_5_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_6_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_7_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_8_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_9_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_10_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_11_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_12_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_13_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_14_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_15_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_16_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_17_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_18_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_19_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_20_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_21_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_22_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_23_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_24_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_25_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_26_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_27_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_28_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_29_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_30_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_31_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_32_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_33_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_34_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_35_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_36_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_37_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_38_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_39_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_40_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_41_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_42_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_43_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_44_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_45_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_46_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_47_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_48_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_49_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_50_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_51_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_52_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_53_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_54_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_55_2.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_56_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_57_0.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/316/421517316_58_0.jpg","Welcome to 1883 Grandview, a stunning Hiller Highlands 3BD/3.5 Townhome w/views to the Bay & beyond, that features the size, amenities & modern conveniences perfect for today's At-Home Lifestyles. The home greets visitors with an impressive open-concept main living-level that boasts a large FLR w/FP & sliding doors to the view deck, an elevated FDR, & a modern kitchen w/rear patio, PLUS the 1st of 2 Primary Suites w/views, a 2nd full BD & full guest BA. The home's top flr includes a 2nd Primary Suite w/FP & views. Vaulted ceilings, parquet flrs, modern touches, AC & fresh paint & carpets run thru-out. Outback is a private patio & terraced yrd. The home's ground flr, which includes a 400 Sq Ft+ unwarranted home office/gym/media room, PLUS a wine cellar, lndry, storage & a 2-car grg, completes this rare offering. Wonderful area, w/exclusive opportunity to join the Highland Country Club, and just minutes to Rockridge/Elmwood shopping & dining, BART & Public Transit & easy freeway access!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1883-Grand-View-Dr-94618/home/1926218","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
"912","1322726","633 Trestle Glen Rd, Oakland, CA 94610","37.8102542","-122.2426335","2430000","USD","4","2.5","2829","3607","CHEYENNE WARD","Perspective Real Estate","","2496597","","","2001","Single Family Residential","","","Sold","40942868","https://ssl.cdn-redfin.com/photo/10/bigphoto/868/40942868_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Rare, 2001 build in the heart of Oakland’s historic and sought after Crocker Highlands neighborhood. A blend of the traditional esthetic you expect in this coveted pocket, mixed with the quality of a home built a mere 20 years ago. This one has it all. Rich hardwood flooring expands throughout the entire property. An updated kitchen with gorgeous stone and tile work feels brand new. Two separate fireplaces provide optimal relaxing zones in multiple living areas. With four bedrooms on the upper level, the home has an ideal flow. You won’t want to miss the expansive primary suite with on oversized and elegant ensuite bathroom, truly one of a kind. Unparalleled access to popular Lake Merritt, Lakeshore and Grand Avenue’s bustling commercial districts, and nearby public transportation stops. A truly rare opportunity that must not be missed!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/633-Trestle-Glen-Rd-94610/home/1322726","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-9"
"513","921404","734 Beatie St, Oakland, CA 94606","37.8009437","-122.2415256","950000","USD","3","3","1901","4614","Kristina Lum","SKYE Real Estate","","","","","1936","Multi-Family (2-4 Unit)","","","Sold","40939728","https://ssl.cdn-redfin.com/photo/10/bigphoto/728/40939728_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Meticulously maintained duplex ready for new owners. Perfect for living in one unit and generating income from the other unit or use as a multi-gen residence and occupy the entire building. Property has a low maintenance shared backyard and landscaped front yard. Each unit has their own in-unit laundry and one car parking in the garage. 734 Beatie is a split level with beautiful hardwood floors, corner windows for natural sunlight and is a 1+ bedroom and a den. 736 Beatie is a split level unit that has recently been updated with gleaming hardwood floors, updated kitchen and baths. Sewer lateral compliant. Centrally located with easy access to hwy 580 and about a 20 min walk to Lake Merritt.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/734-Beatie-St-94606/home/921404","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"343","1157406","295 Lenox Ave #204, Oakland, CA 94610","37.8115267","-122.2580332","740000","USD","2","2","1404","","DANIEL WINKLER","WINKLER REAL ESTATE GROUP","","743164","","","1981","Condo/Co-op","","","Sold","40943914","https://ssl.cdn-redfin.com/photo/10/bigphoto/914/40943914_2.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Simply Stunning, light drenched, huge condominium home in Adams point with a south westerly orientation! Two bedrooms, two baths and over 1,400 square feet! OMG, so huge for a two bedroom! Updated kitchen with granite counters, new appliances, new carpet, a fireplace and a huge deck for enjoying dinner ""Al Fresco"" in Oakland's lovely weather. Only 24 homes in the building, and a home here, is rarely available! Freshly painted too!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/295-Lenox-Ave-94610/unit-204/home/1157406","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"196","172578655","901 Jefferson St #216, Oakland, CA 94607","37.8027513","-122.2768642","605000","USD","2","2","753","22651","GARRETT FRAKES","THE POLARIS PACIFIC","","610043","","","2008","Condo/Co-op","","","Sold","40938662","https://ssl.cdn-redfin.com/photo/10/bigphoto/662/40938662_1.jpg | | | | | | | | | | | | | | | | | | | | | | | |","Immaculate new finishes! Steps from old Oakland’s vibrant retail and entertainment scene is 901 Jefferson, a beautifully appointed condominium community with 75 stylish residences, including lofts, one-, and two-bedroom homes. These sophisticated industrial residences feature curated amenities like a community co-working lounge, a secure parking garage, bicycle storage and a central courtyard with barbeque and conversational seating. Inside each home you’ll find quartz countertops, Bosch appliances, wide plank wood flooring and open floorplans with views of the city and local parks. Don’t miss this unique opportunity to own a modern home in a truly iconic neighborhood. 3% & 5% down loan programs available.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/901-Jefferson-St-94607/unit-216/home/172578655","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"162","22962288","3801 San Pablo Ave #407, Emeryville, CA 94608","37.8287541","-122.2795407","585000","USD","2","2","821","13478","Anthony Chung","Sequoia Real Estate","AC Real Estate Group - Anthony, Kent, and Roxann - Sequoia Real Estate","569911","","","2009","Condo/Co-op","","","Closed","421524354","https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_1_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_2_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_3_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_4_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_5_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_6_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_7_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_8_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_9_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_10_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_11_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_12_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_13_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_14_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_15_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_16_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_17_1.jpg | https://ssl.cdn-redfin.com/photo/9/bigphoto/354/421524354_18_1.jpg","An ode to discovery and testament to life lived high above the crowd, this 2 bedroom, 2 bathroom sanctuary in sunny Emeryville sets the stage for elevated living at its finest. Spacious floor plan and soaring ceilings combine to create an inviting luxury experience in vibrant California style. Take in relaxing city views while you enjoy the large open-concept living/dining area where a wall of windows ushers light in from all directions. Two spacious bedrooms for rest and relaxation or find calm in either of the beautifully designed bathrooms. For added convenience, the home comes with a 2-car garage space. An epic location not to be missed, this oasis places you nearby public transportation, I-80, 580, and Highway 24, freeways and BART, shopping and dining nearby on Bay Street, and within unparalleled proximity to downtown Oakland, Jack London Square, and so much more.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Emeryville/3801-San-Pablo-Ave-94608/unit-407/home/22962288","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"655","1366687","149 Capricorn Ave, Oakland, CA 94611","37.8396924","-122.2185658","1250000","USD","2","2","1266","4664","Steven Michaelides","The GRUBB Company","","1263957","","","1937","Single Family Residential","","","Sold","40938850","https://ssl.cdn-redfin.com/photo/10/bigphoto/850/40938850_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Stylishly updated Montclair Traditional with clean lines and a hip, contemporary feel, nestled in a serene setting yet so convenient to Montclair Village and local schools! Great indoor/outdoor flow allowing your garden and backyard to feel as a part of your living space! Open living room with gas fireplace, rich hardwood floors, and an abundance of windows to enjoy the peaceful views.The well-appointed kitchen with all Miele appliances, stone counter tops and ingenious storage options opens onto the light-filled dining area, allowing you to stay connected with family and friends. The lower-level master bedroom is a true sanctuary to enjoy some much deserved quiet time or to pamper yourself in the gorgeous master bathroom with under cabinet heating and lighting, separate shower and luxurious tub overlooking the views! Outside, enjoy expansive decks, a flat yard and numerous quiet spots to enjoy reading, dining al-fresco or even an outdoor Zoom call!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/149-Capricorn-Ave-94611/home/1366687","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-6"
"124","1363451","1925 96Th Ave, Oakland, CA 94603","37.7487457","-122.1656244","560000","USD","2","1","884","7050","Daryll Canlas","JSL Realty, Inc.","","577142","","","1920","Single Family Residential","","","Sold","40937359","https://ssl.cdn-redfin.com/photo/10/bigphoto/359/40937359_0.jpg | | | | | | | | | | | | | | | | | | |","This beautiful, entirely remodeled 2 bedroom modern home boasts an open floor plan which allows for easy indoor/outdoor living and entertaining. No expenses were spared in this beautiful design! This home also has a rare HUGE lot size! It also features a brand new kitchen with stunning counter tops, new lighting throughout, new appliances, flawless new bathroom, new flooring throughout, new dual pane windows, fresh interior and exterior paint, a massive back yard, much more. There is also a large bonus area on ground level with unlimited possibilities. This home resides in an excellent, convenient location near shopping, public transportation and freeway access. You will absolutely fall in love with this completely remodeled home. Some photographs were staged digitally to show potential and the downstairs bonus area is UNFINISHED. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1925-96th-Ave-94603/home/1363451","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"198","28696454","1920 Union St #4, Oakland, CA 94607","37.814003","-122.286563","618525","USD","1","1","1129","","","","","618525","","","1930","Condo/Co-op","","24-02-2021","Sold","","https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1920+Union+St+%234%2C+Oakland%2C+CA+94607&size=665x441&source=outdoor&client=gme-redfin&signature=4zhgDnABDnCdHlVA5CrPTN9qfeY=","","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1920-Union-St-94607/unit-4/home/28696454","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"851","1586494","4273 Lakeshore Ave, Oakland, CA 94610","37.815139","-122.2321295","1910000","USD","3","2","1872","4125","ANTHONY RIGGINS","SOTHEBY'S INTERNATIONAL REALTY INC","","1966072","","","1918","Single Family Residential","","","Sold","40940379","https://ssl.cdn-redfin.com/photo/10/bigphoto/379/40940379_3.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","High-style Prairie hallmarks accentuate the façade and interior original elements shine: casement and picture windows, a fireplace with historic, handmade Batchelder tile surround, arch-topped library shelves and a built-in buffet featuring glass cabinetry. Its glorious revitalization parallels the original glory of this three-bedroom, two-bathroom Crocker Highlands home. New marble-graced kitchen and bathrooms are in sync with a profusion of period elements, including refinished hardwood floors, well preserved built-ins and cottage windows. Transformed elements shine equally and suit the home’s character ideally. In a fresh take on timeless, the kitchen’s marble counters meet subway-tile backsplashes. Above and below, new clean-lined cabinetry integrates amid luxe appliances, all new, including a five-burner range. New bathrooms on each floor reiterate venerable gray-veined marble and bright-white subway-tile combinations and feature all-new fixtures with classic appeal.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/4273-Lakeshore-Ave-94610/home/1586494","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-8"
"931","535200","3025 Park Blvd, Oakland, CA 94610","37.8033256","-122.2376919","2850000","USD","16","15","7810","7150","","","","","","","1963","","","26-02-2021","Sold","","https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=3025+Park+Blvd%2C+Oakland%2C+CA+94610&size=665x441&source=outdoor&client=gme-redfin&signature=Q5uvo7s69Vn655_KW488PTCvReU=","","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3025-Park-Blvd-94610/home/535200","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-9"
"426","1464593","950 39Th St, Oakland, CA 94608","37.8303346","-122.2758673","815000","USD","2","2","1132","4018","Rohit K. Pathak","Compass","","835300","","","1916","Single Family Residential","","","Sold","40944765","https://ssl.cdn-redfin.com/photo/10/bigphoto/765/40944765_0.jpg | | | | | | | | | | | | |","Amazing Flipper/Developer Opportunity In The Thriving LONGFELLOW Community of North Oakland - Well Here Is Your Chance To Follow The IPO & Tech-Money! Value Add Opportunity With PAID & APPROVED CITY BUILDING PERMITS IN HAND! Yes that is right INVESTORS, There is no waiting for PERMITS, starting your construction right away! Renovate To Impress With a Complete Remodel Of This Craftsmanship HOME. In Addition: The Home Comes With a BONUS Factor: Which Includes A Detached Garage can be converted into possible ADU/Yoga/Gym/Office Studio and Possible addition adding a 3rd Bedroom and 2nd BATHROOM within the foot print of the HOME. Fantastic Floor Plan & Spacious Backyard For Your Entertaining. Close To Mass Transportation & Emeryville Shopping.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/950-39th-St-94608/home/1464593","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"329","630267","2378 E 24Th St, Oakland, CA 94601","37.7900272","-122.2276417","725000","USD","3","1.5","1354","2840","NHA-KHANH NGUYEN","MEKONG REALTY & MORTGAGE, INC.","","740393","","","1918","Single Family Residential","","","Sold","40937423","https://ssl.cdn-redfin.com/photo/10/bigphoto/423/40937423_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Lovely Meadowbrook Traditional boasting 3 bedrooms/1.5 bath with an inviting front porch and the ideal layout for indoor/outdoor entertaining. Updated kitchen with granite countertops and new appliances situated between your cozy dining room complete with fireplace on one side and opening up to a spacious and private backyard on the other. All bedrooms found upstairs with newer carpet and dual pane windows throughout. Front bedroom with porch looking out onto the city and back attached bedroom perfect for home office, nursery, or potential epic walk-in closet. Newer composition shingled roof and fiber cement siding (apprx 1yr), foundation upgrades and seismically reinforced, and sewer lateral/sidewalk in compliance. Conveniently located to Lake Merritt, International Boulevard, vibrant Fruitvale district, and Hwy 580. Walk score 77!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/2378-E-24th-St-94601/home/630267","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
"499","842001","3220 Park Blvd, Oakland, CA 94610","37.802988","-122.235736","910000","USD","3","2.5","2078","5886","Getachew Tadesse","Compass","","1097738","","","1914","Single Family Residential","","","Sold","40927633","https://ssl.cdn-redfin.com/photo/10/bigphoto/633/40927633_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Ran not walk to this home of your dreams with abundance of potentials. This beautiful tastefully decorated colonial style home is situated in a desirable Piedmont area easy access to I-80 and I-580 minutes from downtown oakland and San Francisco Bay. This home boasts beautiful maple hard wood floor in the main living and dining area with elegant chandeliers and unique light fixtures throughout. Updated eat-in kitchen with granite counter top and cozy family room over looking the breath taking back yard. Master suite with sunroom and walking closet. upgraded and remodeled bath rooms throughout. Master bath room with jetted tub and jacuzzi to soak in and relax after a long day.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3220-Park-Blvd-94610/home/842001","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"413","1945612","70 Yosemite Ave #309, Oakland, CA 94611","37.822842","-122.253939","800000","USD","2","1.5","1205","","LUCY ARMENTROUT","RED OAK REALTY","","801120","","","1982","Condo/Co-op","","","Sold","40941077","https://ssl.cdn-redfin.com/photo/10/bigphoto/077/40941077_2.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Fresh and totally renovated (work completed in March '21) top-floor residence, set on two stories. Upstairs is an open floor plan including the kitchen, dining area, living room and half-bathroom, with a lovely fireplace and hardwood floors throughout. Downstairs are two large bedrooms (one with an en-suite bathroom), in-home laundry and ample storage space. This home has never-used appliances (installed in 2021), quartz kitchen countertops, fresh cabinetry, bathroom fixtures. Even the walls and ceilings were refinished. Both levels of the home have a balcony that opens out to sweeping scenic vistas of the East Bay hills. Half a block away is Piedmont Avenue with its many shops, restaurants and services. You'll find access to commute options and the highway 580 on-ramp just a few blocks further. Kaiser Hospital and medical buildings are also within a few blocks. ""Centrally located"" doesn't get more central than this, yet this home is peaceful, set off the street - a wonderful retreat.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/70-Yosemite-Ave-94611/unit-309/home/1945612","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-4"
